client_name,industry,audience_id,audience_name,segment_id,segment_name,created_at,distributed
Hack CPG Demo,CPG,911,Curly and Coily Hair Care - Beauty Tutorial Video Viewer and Preferred Payment Method Cash,626558140458408127,Preferred_Payment_Method > Cash,2026-05-04,false
Hack CPG Demo,CPG,912,Sun Protection Conscious - Ambre Solaire Buyer and West Region and Pigmentation Concern,626558140458403980,Sunscreen_Usage_Frequency > Daily,2025-08-11,true
Hack CPG Demo,CPG,912,Sun Protection Conscious - Ambre Solaire Buyer and West Region and Pigmentation Concern,626558140458401837,SPF_Preference_Level > SPF50+,2025-08-11,true
Hack CPG Demo,CPG,912,Sun Protection Conscious - Ambre Solaire Buyer and West Region and Pigmentation Concern,626558140458402002,Ambre_Solaire_Purchase_History > Y,2025-08-11,true
Hack CPG Demo,CPG,912,Sun Protection Conscious - Ambre Solaire Buyer and West Region and Pigmentation Concern,626558140458402540,Region > West,2025-08-11,true
Hack CPG Demo,CPG,912,Sun Protection Conscious - Ambre Solaire Buyer and West Region and Pigmentation Concern,626558140458402438,Skin_Concern_Primary > Hyperpigmentation,2025-08-11,true
Hack CPG Demo,CPG,912,Sun Protection Conscious - Ambre Solaire Buyer and West Region and Pigmentation Concern,626558140458401880,Seasonal_Shopper_Type > SpringShopper,2025-08-11,true
Hack CPG Demo,CPG,913,Scalp Health Care - Baby Boomer,626558140458406021,Scalp_Care_Routine_User > Y,2026-08-06,true
Hack CPG Demo,CPG,913,Scalp Health Care - Baby Boomer,626558140458404018,Hair_Concern_Primary > Dandruff,2026-08-06,true
Hack CPG Demo,CPG,913,Scalp Health Care - Baby Boomer,626558140458403898,Generation_Cohort > BabyBoomer,2026-08-06,true
Hack CPG Demo,CPG,913,Scalp Health Care - Baby Boomer,626558140458401918,Hypoallergenic_Product_Preference > Y,2026-08-06,true
Hack CPG Demo,CPG,913,Scalp Health Care - Baby Boomer,626558140458402578,Age > 51,2026-08-06,true
Hack CPG Demo,CPG,913,Scalp Health Care - Baby Boomer,626558140458402434,Gender > M,2026-08-06,true
Hack CPG Demo,CPG,913,Scalp Health Care - Baby Boomer,626558140458406312,Wellness_Beauty_Supplement_User > Y,2026-08-06,true
Hack CPG Demo,CPG,913,Scalp Health Care - Baby Boomer,626558140458408128,Preferred_Payment_Method > DebitCard,2026-08-06,true
Hack CPG Demo,CPG,914,Anti-Aging Prestige - Niacinamide Product User and Lancome Buyer,626558140458402439,Skin_Concern_Primary > Aging,2026-01-22,true
Hack CPG Demo,CPG,914,Anti-Aging Prestige - Niacinamide Product User and Lancome Buyer,626558140458401916,Anti_Aging_Product_Interest > Y,2026-01-22,true
Hack CPG Demo,CPG,914,Anti-Aging Prestige - Niacinamide Product User and Lancome Buyer,626558140458406094,Niacinamide_Product_User > Y,2026-01-22,true
Hack CPG Demo,CPG,914,Anti-Aging Prestige - Niacinamide Product User and Lancome Buyer,626558140458402494,Lancome_Purchase_History > Y,2026-01-22,true
Hack CPG Demo,CPG,914,Anti-Aging Prestige - Niacinamide Product User and Lancome Buyer,626558140458406042,Primary_Device_Type > Android,2026-01-22,true
Hack CPG Demo,CPG,914,Anti-Aging Prestige - Niacinamide Product User and Lancome Buyer,626558140458408126,Preferred_Payment_Method > BuyNowPayLater,2026-01-22,true
Hack CPG Demo,CPG,915,Gen Z Social Beauty Explorer - Livestream Shopping Beauty Buyer,626558140458403896,Generation_Cohort > GenZ,2025-07-21,true
Hack CPG Demo,CPG,915,Gen Z Social Beauty Explorer - Livestream Shopping Beauty Buyer,626558140458406296,Primary_Social_Platform > TikTok,2025-07-21,true
Hack CPG Demo,CPG,915,Gen Z Social Beauty Explorer - Livestream Shopping Beauty Buyer,626558140458406125,Livestream_Shopping_Beauty_Buyer > Y,2025-07-21,true
Hack CPG Demo,CPG,915,Gen Z Social Beauty Explorer - Livestream Shopping Beauty Buyer,626558140458404038,Household_Income_Range > 30K-50K,2025-07-21,true
Hack CPG Demo,CPG,915,Gen Z Social Beauty Explorer - Livestream Shopping Beauty Buyer,626558140458408051,Price_Sensitivity_Level > High,2025-07-21,true
Hack CPG Demo,CPG,915,Gen Z Social Beauty Explorer - Livestream Shopping Beauty Buyer,626558140458404175,Influencer_Content_Engagement_Level > High,2025-07-21,true
Hack CPG Demo,CPG,916,Affluent Skincare Enthusiast - Healthcare Professional and Skincare Routine Step Count 10,626558140458404041,Household_Income_Range > 300K+,2025-08-24,true
Hack CPG Demo,CPG,916,Affluent Skincare Enthusiast - Healthcare Professional and Skincare Routine Step Count 10,626558140458403925,Skincare_Spend_Tier > Premium,2025-08-24,true
Hack CPG Demo,CPG,916,Affluent Skincare Enthusiast - Healthcare Professional and Skincare Routine Step Count 10,626558140458406333,Occupation_Category > Healthcare,2025-08-24,true
Hack CPG Demo,CPG,916,Affluent Skincare Enthusiast - Healthcare Professional and Skincare Routine Step Count 10,626558140458406061,Skincare_Routine_Step_Count > 10,2025-08-24,true
Hack CPG Demo,CPG,916,Affluent Skincare Enthusiast - Healthcare Professional and Skincare Routine Step Count 10,626558140458406321,Hyaluronic_Acid_Product_User > Y,2025-08-24,true
Hack CPG Demo,CPG,916,Affluent Skincare Enthusiast - Healthcare Professional and Skincare Routine Step Count 10,626558140458402417,Kiehls_Purchase_History > Y,2025-08-24,true
Hack CPG Demo,CPG,916,Affluent Skincare Enthusiast - Healthcare Professional and Skincare Routine Step Count 10,626558140458402403,Urban_Rural_Classification > Urban,2025-08-24,true
Hack CPG Demo,CPG,917,Curly and Coily Hair Care - Haircare Purchase Weekly and Hair Styling Spend High,626558140458402020,Hair_Type > Coily,2026-03-10,true
Hack CPG Demo,CPG,917,Curly and Coily Hair Care - Haircare Purchase Weekly and Hair Styling Spend High,626558140458402449,Curly_Hair_Method_Follower > Y,2026-03-10,true
Hack CPG Demo,CPG,917,Curly and Coily Hair Care - Haircare Purchase Weekly and Hair Styling Spend High,626558140458406082,Haircare_Purchase_Frequency > Weekly,2026-03-10,true
Hack CPG Demo,CPG,917,Curly and Coily Hair Care - Haircare Purchase Weekly and Hair Styling Spend High,626558140458406266,Hair_Styling_Category_Spend_Tier > High,2026-03-10,true
Hack CPG Demo,CPG,917,Curly and Coily Hair Care - Haircare Purchase Weekly and Hair Styling Spend High,626558140458406096,Hair_Styling_Tool_Owner > Y,2026-03-10,true
Hack CPG Demo,CPG,917,Curly and Coily Hair Care - Haircare Purchase Weekly and Hair Styling Spend High,626558140458402551,Ethnicity_Group > Other,2026-03-10,true
Hack CPG Demo,CPG,918,Curly and Coily Hair Care - Hair Styling Spend Medium,626558140458402018,Hair_Type > Curly,2026-05-30,true
Hack CPG Demo,CPG,918,Curly and Coily Hair Care - Hair Styling Spend Medium,626558140458402449,Curly_Hair_Method_Follower > Y,2026-05-30,true
Hack CPG Demo,CPG,918,Curly and Coily Hair Care - Hair Styling Spend Medium,626558140458406263,Hair_Styling_Category_Spend_Tier > Medium,2026-05-30,true
Hack CPG Demo,CPG,918,Curly and Coily Hair Care - Hair Styling Spend Medium,626558140458406342,Wig_Topper_User > Y,2026-05-30,true
Hack CPG Demo,CPG,918,Curly and Coily Hair Care - Hair Styling Spend Medium,626558140458404020,Hair_Concern_Primary > Frizz,2026-05-30,true
Hack CPG Demo,CPG,919,Anti-Aging Prestige - Moisturizer Spend High and Referral Source Advertisement,626558140458402439,Skin_Concern_Primary > Aging,2025-09-03,false
Hack CPG Demo,CPG,919,Anti-Aging Prestige - Moisturizer Spend High and Referral Source Advertisement,626558140458401916,Anti_Aging_Product_Interest > Y,2025-09-03,false
Hack CPG Demo,CPG,919,Anti-Aging Prestige - Moisturizer Spend High and Referral Source Advertisement,626558140458404220,Moisturizer_Spend_Tier > High,2025-09-03,false
Hack CPG Demo,CPG,919,Anti-Aging Prestige - Moisturizer Spend High and Referral Source Advertisement,626558140458407951,Referral_Source > Advertisement,2025-09-03,false
Hack CPG Demo,CPG,919,Anti-Aging Prestige - Moisturizer Spend High and Referral Source Advertisement,626558140458401913,Preferred_Contact_Time > Afternoon,2025-09-03,false
Hack CPG Demo,CPG,920,Digital Omnichannel Shopper - Online Shopping Weekly and Cross Device Shopper,626558140458408104,Preferred_Shopping_Channel > Online,2026-08-05,true
Hack CPG Demo,CPG,920,Digital Omnichannel Shopper - Online Shopping Weekly and Cross Device Shopper,626558140458406075,Mobile_App_User > Y,2026-08-05,true
Hack CPG Demo,CPG,920,Digital Omnichannel Shopper - Online Shopping Weekly and Cross Device Shopper,626558140458408023,Online_Shopping_Frequency > Weekly,2026-08-05,true
Hack CPG Demo,CPG,920,Digital Omnichannel Shopper - Online Shopping Weekly and Cross Device Shopper,626558140458407975,Cross_Device_Shopper > Y,2026-08-05,true
Hack CPG Demo,CPG,920,Digital Omnichannel Shopper - Online Shopping Weekly and Cross Device Shopper,626558140458401826,Beauty_App_User > Y,2026-08-05,true
Hack CPG Demo,CPG,920,Digital Omnichannel Shopper - Online Shopping Weekly and Cross Device Shopper,626558140458401913,Preferred_Contact_Time > Afternoon,2026-08-05,true
Hack CPG Demo,CPG,920,Digital Omnichannel Shopper - Online Shopping Weekly and Cross Device Shopper,626558140458401881,Seasonal_Shopper_Type > FallShopper,2026-08-05,true
Hack CPG Demo,CPG,921,Sensitive Skin Gentle Care - Skincare Purchase Weekly and Hypoallergenic,626558140458408047,Skin_Type > Sensitive,2026-02-28,false
Hack CPG Demo,CPG,921,Sensitive Skin Gentle Care - Skincare Purchase Weekly and Hypoallergenic,626558140458402443,Skin_Concern_Primary > Sensitivity,2026-02-28,false
Hack CPG Demo,CPG,921,Sensitive Skin Gentle Care - Skincare Purchase Weekly and Hypoallergenic,626558140458403903,Skincare_Purchase_Frequency > Weekly,2026-02-28,false
Hack CPG Demo,CPG,921,Sensitive Skin Gentle Care - Skincare Purchase Weekly and Hypoallergenic,626558140458401918,Hypoallergenic_Product_Preference > Y,2026-02-28,false
Hack CPG Demo,CPG,921,Sensitive Skin Gentle Care - Skincare Purchase Weekly and Hypoallergenic,626558140458401879,Seasonal_Shopper_Type > WinterShopper,2026-02-28,false
Hack CPG Demo,CPG,922,At-Home Hair Color DIY - Haircare Purchase Monthly,626558140458401824,At_Home_Hair_Color_User > Y,2025-09-11,false
Hack CPG Demo,CPG,922,At-Home Hair Color DIY - Haircare Purchase Monthly,626558140458406106,Hair_Color_Category_Purchase_Frequency > Quarterly,2025-09-11,false
Hack CPG Demo,CPG,922,At-Home Hair Color DIY - Haircare Purchase Monthly,626558140458406078,Haircare_Purchase_Frequency > Monthly,2025-09-11,false
Hack CPG Demo,CPG,922,At-Home Hair Color DIY - Haircare Purchase Monthly,626558140458407971,Beauty_Tutorial_Video_Viewer > Y,2025-09-11,false
Hack CPG Demo,CPG,922,At-Home Hair Color DIY - Haircare Purchase Monthly,626558140458402427,Hair_Color_Category_Spend_Tier > Medium,2025-09-11,false
Hack CPG Demo,CPG,923,Scalp Health Care - Haircare Spend Medium and Wig Topper User,626558140458406021,Scalp_Care_Routine_User > Y,2025-08-14,true
Hack CPG Demo,CPG,923,Scalp Health Care - Haircare Spend Medium and Wig Topper User,626558140458404017,Hair_Concern_Primary > HairLoss,2025-08-14,true
Hack CPG Demo,CPG,923,Scalp Health Care - Haircare Spend Medium and Wig Topper User,626558140458401936,Haircare_Spend_Tier > Medium,2025-08-14,true
Hack CPG Demo,CPG,923,Scalp Health Care - Haircare Spend Medium and Wig Topper User,626558140458406342,Wig_Topper_User > Y,2025-08-14,true
Hack CPG Demo,CPG,923,Scalp Health Care - Haircare Spend Medium and Wig Topper User,626558140458401854,Kerastase_Purchase_History > Y,2025-08-14,true
Hack CPG Demo,CPG,923,Scalp Health Care - Haircare Spend Medium and Wig Topper User,626558140458403951,Sensitive_Scalp_Product_User > Y,2025-08-14,true
Hack CPG Demo,CPG,923,Scalp Health Care - Haircare Spend Medium and Wig Topper User,626558140458401918,Hypoallergenic_Product_Preference > Y,2025-08-14,true
Hack CPG Demo,CPG,923,Scalp Health Care - Haircare Spend Medium and Wig Topper User,626558140458402402,Urban_Rural_Classification > Rural,2025-08-14,true
Hack CPG Demo,CPG,923,Scalp Health Care - Haircare Spend Medium and Wig Topper User,626558140458406042,Primary_Device_Type > Android,2025-08-14,true
Hack CPG Demo,CPG,924,Heavy Makeup User - Custom Shade Match and Marital Status Detail Single,626558140458408015,Makeup_Usage_Frequency > Daily,2026-03-01,false
Hack CPG Demo,CPG,924,Heavy Makeup User - Custom Shade Match and Marital Status Detail Single,626558140458408031,Makeup_Spend_Tier > High,2026-03-01,false
Hack CPG Demo,CPG,924,Heavy Makeup User - Custom Shade Match and Marital Status Detail Single,626558140458407939,Custom_Foundation_Match_Service_User > Y,2026-03-01,false
Hack CPG Demo,CPG,924,Heavy Makeup User - Custom Shade Match and Marital Status Detail Single,626558140458406270,Marital_Status_Detail > Single,2026-03-01,false
Hack CPG Demo,CPG,925,Fragrance Gifting - Floral Scent,626558140458402542,Fragrance_Gift_Set_Buyer > Y,2026-05-25,true
Hack CPG Demo,CPG,925,Fragrance Gifting - Floral Scent,626558140458403957,Fragrance_Purchase_Frequency > Quarterly,2026-05-25,true
Hack CPG Demo,CPG,925,Fragrance Gifting - Floral Scent,626558140458404191,Preferred_Fragrance_Family > Floral,2026-05-25,true
Hack CPG Demo,CPG,925,Fragrance Gifting - Floral Scent,626558140458406346,Ralph_Lauren_Fragrance_Purchase_History > Y,2026-05-25,true
Hack CPG Demo,CPG,925,Fragrance Gifting - Floral Scent,626558140458404236,Holiday_Shopper > Y,2026-05-25,true
Hack CPG Demo,CPG,925,Fragrance Gifting - Floral Scent,626558140458402557,Viktor_Rolf_Purchase_History > Y,2026-05-25,true
Hack CPG Demo,CPG,926,At-Home Hair Color DIY - Haircare Purchase Monthly and Coupon Usage Often,626558140458401824,At_Home_Hair_Color_User > Y,2025-11-04,false
Hack CPG Demo,CPG,926,At-Home Hair Color DIY - Haircare Purchase Monthly and Coupon Usage Often,626558140458406103,Hair_Color_Category_Purchase_Frequency > Monthly,2025-11-04,false
Hack CPG Demo,CPG,926,At-Home Hair Color DIY - Haircare Purchase Monthly and Coupon Usage Often,626558140458406078,Haircare_Purchase_Frequency > Monthly,2025-11-04,false
Hack CPG Demo,CPG,926,At-Home Hair Color DIY - Haircare Purchase Monthly and Coupon Usage Often,626558140458401923,Coupon_Usage_Frequency > Often,2025-11-04,false
Hack CPG Demo,CPG,926,At-Home Hair Color DIY - Haircare Purchase Monthly and Coupon Usage Often,626558140458402403,Urban_Rural_Classification > Urban,2025-11-04,false
Hack CPG Demo,CPG,926,At-Home Hair Color DIY - Haircare Purchase Monthly and Coupon Usage Often,626558140458402537,Region > South,2025-11-04,false
Hack CPG Demo,CPG,927,Frequent Traveler Duty-Free - Travel Retail Shopper and Primary Language Mandarin,626558140458401954,Travel_Frequency > Frequently,2025-10-19,false
Hack CPG Demo,CPG,927,Frequent Traveler Duty-Free - Travel Retail Shopper and Primary Language Mandarin,626558140458406000,Duty_Free_Beauty_Shopper > Y,2025-10-19,false
Hack CPG Demo,CPG,927,Frequent Traveler Duty-Free - Travel Retail Shopper and Primary Language Mandarin,626558140458401795,Duty_Beauty_Travel_Retail_Shopper > Y,2025-10-19,false
Hack CPG Demo,CPG,927,Frequent Traveler Duty-Free - Travel Retail Shopper and Primary Language Mandarin,626558140458403959,Primary_Language > Mandarin,2025-10-19,false
Hack CPG Demo,CPG,927,Frequent Traveler Duty-Free - Travel Retail Shopper and Primary Language Mandarin,626558140458401885,Travel_Size_Product_Preference > Y,2025-10-19,false
Hack CPG Demo,CPG,927,Frequent Traveler Duty-Free - Travel Retail Shopper and Primary Language Mandarin,626558140458408126,Preferred_Payment_Method > BuyNowPayLater,2025-10-19,false
Hack CPG Demo,CPG,927,Frequent Traveler Duty-Free - Travel Retail Shopper and Primary Language Mandarin,626558140458401912,Preferred_Contact_Time > Weekend,2025-10-19,false
Hack CPG Demo,CPG,928,Mature Skin Boomer - In-Store Buyer and QVC HSN Beauty Shopper,626558140458403898,Generation_Cohort > BabyBoomer,2026-03-27,true
Hack CPG Demo,CPG,928,Mature Skin Boomer - In-Store Buyer and QVC HSN Beauty Shopper,626558140458402526,Mature_Skin_Product_Buyer > Y,2026-03-27,true
Hack CPG Demo,CPG,928,Mature Skin Boomer - In-Store Buyer and QVC HSN Beauty Shopper,626558140458408106,Preferred_Shopping_Channel > InStore,2026-03-27,true
Hack CPG Demo,CPG,928,Mature Skin Boomer - In-Store Buyer and QVC HSN Beauty Shopper,626558140458401948,QVC_HSN_Beauty_Shopper > Y,2026-03-27,true
Hack CPG Demo,CPG,928,Mature Skin Boomer - In-Store Buyer and QVC HSN Beauty Shopper,626558140458407966,Life_Stage > Retiree,2026-03-27,true
Hack CPG Demo,CPG,928,Mature Skin Boomer - In-Store Buyer and QVC HSN Beauty Shopper,626558140458403953,Menopause_Skincare_Interest > Y,2026-03-27,true
Hack CPG Demo,CPG,928,Mature Skin Boomer - In-Store Buyer and QVC HSN Beauty Shopper,626558140458404183,Beauty_Counter_Employee_Interaction_Frequency > Frequently,2026-03-27,true
Hack CPG Demo,CPG,928,Mature Skin Boomer - In-Store Buyer and QVC HSN Beauty Shopper,626558140458406272,Marital_Status_Detail > Widowed,2026-03-27,true
Hack CPG Demo,CPG,928,Mature Skin Boomer - In-Store Buyer and QVC HSN Beauty Shopper,626558140458402401,Urban_Rural_Classification > Suburban,2026-03-27,true
Hack CPG Demo,CPG,929,Gen Z Social Beauty Explorer - Virtual Try On Tool Usage and Limited Edition Collection Buyer,626558140458403896,Generation_Cohort > GenZ,2026-04-23,true
Hack CPG Demo,CPG,929,Gen Z Social Beauty Explorer - Virtual Try On Tool Usage and Limited Edition Collection Buyer,626558140458406296,Primary_Social_Platform > TikTok,2026-04-23,true
Hack CPG Demo,CPG,929,Gen Z Social Beauty Explorer - Virtual Try On Tool Usage and Limited Edition Collection Buyer,626558140458401807,Virtual_Try_On_Tool_Usage > Y,2026-04-23,true
Hack CPG Demo,CPG,929,Gen Z Social Beauty Explorer - Virtual Try On Tool Usage and Limited Edition Collection Buyer,626558140458402520,Limited_Edition_Collection_Buyer > Y,2026-04-23,true
Hack CPG Demo,CPG,929,Gen Z Social Beauty Explorer - Virtual Try On Tool Usage and Limited Edition Collection Buyer,626558140458405988,Employment_Status > Student,2026-04-23,true
Hack CPG Demo,CPG,929,Gen Z Social Beauty Explorer - Virtual Try On Tool Usage and Limited Edition Collection Buyer,626558140458404036,Household_Income_Range > Under30K,2026-04-23,true
Hack CPG Demo,CPG,929,Gen Z Social Beauty Explorer - Virtual Try On Tool Usage and Limited Edition Collection Buyer,626558140458408124,Preferred_Payment_Method > PayPal,2026-04-23,true
Hack CPG Demo,CPG,929,Gen Z Social Beauty Explorer - Virtual Try On Tool Usage and Limited Edition Collection Buyer,626558140458401877,Seasonal_Shopper_Type > YearRound,2026-04-23,true
Hack CPG Demo,CPG,930,Curly and Coily Hair Care - Ethnicity Group White and Haircare Purchase Weekly,626558140458402020,Hair_Type > Coily,2025-07-29,true
Hack CPG Demo,CPG,930,Curly and Coily Hair Care - Ethnicity Group White and Haircare Purchase Weekly,626558140458402449,Curly_Hair_Method_Follower > Y,2025-07-29,true
Hack CPG Demo,CPG,930,Curly and Coily Hair Care - Ethnicity Group White and Haircare Purchase Weekly,626558140458402553,Ethnicity_Group > White,2025-07-29,true
Hack CPG Demo,CPG,930,Curly and Coily Hair Care - Ethnicity Group White and Haircare Purchase Weekly,626558140458406082,Haircare_Purchase_Frequency > Weekly,2025-07-29,true
Hack CPG Demo,CPG,930,Curly and Coily Hair Care - Ethnicity Group White and Haircare Purchase Weekly,626558140458406342,Wig_Topper_User > Y,2025-07-29,true
Hack CPG Demo,CPG,930,Curly and Coily Hair Care - Ethnicity Group White and Haircare Purchase Weekly,626558140458406102,Hair_Extension_User > Y,2025-07-29,true
Hack CPG Demo,CPG,931,Clean and Sustainable Beauty Advocate - Commute Method Public Transit and Vegan Beauty,626558140458406358,Clean_Beauty_Preference > Y,2026-01-22,true
Hack CPG Demo,CPG,931,Clean and Sustainable Beauty Advocate - Commute Method Public Transit and Vegan Beauty,626558140458408135,Cruelty_Free_Preference > Y,2026-01-22,true
Hack CPG Demo,CPG,931,Clean and Sustainable Beauty Advocate - Commute Method Public Transit and Vegan Beauty,626558140458401941,Commute_Method > PublicTransit,2026-01-22,true
Hack CPG Demo,CPG,931,Clean and Sustainable Beauty Advocate - Commute Method Public Transit and Vegan Beauty,626558140458402544,Vegan_Beauty_Product_Preference > Y,2026-01-22,true
Hack CPG Demo,CPG,931,Clean and Sustainable Beauty Advocate - Commute Method Public Transit and Vegan Beauty,626558140458402479,Environmental_Consciousness_Score > 10,2026-01-22,true
Hack CPG Demo,CPG,931,Clean and Sustainable Beauty Advocate - Commute Method Public Transit and Vegan Beauty,626558140458402014,Beauty_Ingredient_Research_Behavior > Always,2026-01-22,true
Hack CPG Demo,CPG,931,Clean and Sustainable Beauty Advocate - Commute Method Public Transit and Vegan Beauty,626558140458406051,Garnier_Purchase_History > Y,2026-01-22,true
Hack CPG Demo,CPG,931,Clean and Sustainable Beauty Advocate - Commute Method Public Transit and Vegan Beauty,626558140458401881,Seasonal_Shopper_Type > FallShopper,2026-01-22,true
Hack CPG Demo,CPG,932,Digital Omnichannel Shopper - Household Internet Speed Tier Premium,626558140458408104,Preferred_Shopping_Channel > Online,2025-10-31,false
Hack CPG Demo,CPG,932,Digital Omnichannel Shopper - Household Internet Speed Tier Premium,626558140458406075,Mobile_App_User > Y,2025-10-31,false
Hack CPG Demo,CPG,932,Digital Omnichannel Shopper - Household Internet Speed Tier Premium,626558140458401973,Household_Internet_Speed_Tier > Premium,2025-10-31,false
Hack CPG Demo,CPG,932,Digital Omnichannel Shopper - Household Internet Speed Tier Premium,626558140458404070,Wishlist_User > Y,2025-10-31,false
Hack CPG Demo,CPG,932,Digital Omnichannel Shopper - Household Internet Speed Tier Premium,626558140458401826,Beauty_App_User > Y,2025-10-31,false
Hack CPG Demo,CPG,932,Digital Omnichannel Shopper - Household Internet Speed Tier Premium,626558140458407975,Cross_Device_Shopper > Y,2025-10-31,false
Hack CPG Demo,CPG,932,Digital Omnichannel Shopper - Household Internet Speed Tier Premium,626558140458401912,Preferred_Contact_Time > Weekend,2025-10-31,false
Hack CPG Demo,CPG,932,Digital Omnichannel Shopper - Household Internet Speed Tier Premium,626558140458408127,Preferred_Payment_Method > Cash,2025-10-31,false
Hack CPG Demo,CPG,933,Acne-Prone Young Adults - Skin Quiz Taken and Mass Beauty Spend Medium,626558140458402442,Skin_Concern_Primary > Acne,2026-01-24,false
Hack CPG Demo,CPG,933,Acne-Prone Young Adults - Skin Quiz Taken and Mass Beauty Spend Medium,626558140458408044,Skin_Type > Combination,2026-01-24,false
Hack CPG Demo,CPG,933,Acne-Prone Young Adults - Skin Quiz Taken and Mass Beauty Spend Medium,626558140458406340,Skin_Diagnostic_Quiz_Completion > Y,2026-01-24,false
Hack CPG Demo,CPG,933,Acne-Prone Young Adults - Skin Quiz Taken and Mass Beauty Spend Medium,626558140458406282,Mass_Beauty_Spend_Tier > Medium,2026-01-24,false
Hack CPG Demo,CPG,933,Acne-Prone Young Adults - Skin Quiz Taken and Mass Beauty Spend Medium,626558140458406315,Mask_Treatment_Purchase_Frequency > Monthly,2026-01-24,false
Hack CPG Demo,CPG,933,Acne-Prone Young Adults - Skin Quiz Taken and Mass Beauty Spend Medium,626558140458403984,Beauty_Review_Site_Visitor > Y,2026-01-24,false
Hack CPG Demo,CPG,933,Acne-Prone Young Adults - Skin Quiz Taken and Mass Beauty Spend Medium,626558140458406094,Niacinamide_Product_User > Y,2026-01-24,false
Hack CPG Demo,CPG,934,Mature Skin Boomer - Beauty Counter Employee Interaction Frequently and Retired,626558140458403898,Generation_Cohort > BabyBoomer,2026-01-20,false
Hack CPG Demo,CPG,934,Mature Skin Boomer - Beauty Counter Employee Interaction Frequently and Retired,626558140458402526,Mature_Skin_Product_Buyer > Y,2026-01-20,false
Hack CPG Demo,CPG,934,Mature Skin Boomer - Beauty Counter Employee Interaction Frequently and Retired,626558140458404183,Beauty_Counter_Employee_Interaction_Frequency > Frequently,2026-01-20,false
Hack CPG Demo,CPG,934,Mature Skin Boomer - Beauty Counter Employee Interaction Frequently and Retired,626558140458405991,Employment_Status > Retired,2026-01-20,false
Hack CPG Demo,CPG,934,Mature Skin Boomer - Beauty Counter Employee Interaction Frequently and Retired,626558140458402403,Urban_Rural_Classification > Urban,2026-01-20,false
Hack CPG Demo,CPG,935,High-Value Loyalty Member - In Store Event Attendance and Net Promoter 9,626558140458401856,Beauty_Loyalty_Tier_Status > Platinum,2025-09-11,false
Hack CPG Demo,CPG,935,High-Value Loyalty Member - In Store Event Attendance and Net Promoter 9,626558140458408027,Loyalty_Program_Member > Y,2025-09-11,false
Hack CPG Demo,CPG,935,High-Value Loyalty Member - In Store Event Attendance and Net Promoter 9,626558140458407961,In_Store_Event_Attendance > Y,2025-09-11,false
Hack CPG Demo,CPG,935,High-Value Loyalty Member - In Store Event Attendance and Net Promoter 9,626558140458408069,Net_Promoter_Score > 9,2025-09-11,false
Hack CPG Demo,CPG,935,High-Value Loyalty Member - In Store Event Attendance and Net Promoter 9,626558140458399958,Beauty_Retailer_Credit_Card_Holder > Y,2025-09-11,false
Hack CPG Demo,CPG,935,High-Value Loyalty Member - In Store Event Attendance and Net Promoter 9,626558140458401881,Seasonal_Shopper_Type > FallShopper,2025-09-11,false
Hack CPG Demo,CPG,936,Curly and Coily Hair Care - Hair Styling Tool Owner and Preferred Contact Time Evening,626558140458402020,Hair_Type > Coily,2026-07-13,true
Hack CPG Demo,CPG,936,Curly and Coily Hair Care - Hair Styling Tool Owner and Preferred Contact Time Evening,626558140458402449,Curly_Hair_Method_Follower > Y,2026-07-13,true
Hack CPG Demo,CPG,936,Curly and Coily Hair Care - Hair Styling Tool Owner and Preferred Contact Time Evening,626558140458406096,Hair_Styling_Tool_Owner > Y,2026-07-13,true
Hack CPG Demo,CPG,936,Curly and Coily Hair Care - Hair Styling Tool Owner and Preferred Contact Time Evening,626558140458401911,Preferred_Contact_Time > Evening,2026-07-13,true
Hack CPG Demo,CPG,936,Curly and Coily Hair Care - Hair Styling Tool Owner and Preferred Contact Time Evening,626558140458402402,Urban_Rural_Classification > Rural,2026-07-13,true
Hack CPG Demo,CPG,937,Acne-Prone Young Adults - Skin Quiz Taken and AI Skin Diagnostic,626558140458402442,Skin_Concern_Primary > Acne,2026-03-27,false
Hack CPG Demo,CPG,937,Acne-Prone Young Adults - Skin Quiz Taken and AI Skin Diagnostic,626558140458408046,Skin_Type > Oily,2026-03-27,false
Hack CPG Demo,CPG,937,Acne-Prone Young Adults - Skin Quiz Taken and AI Skin Diagnostic,626558140458406340,Skin_Diagnostic_Quiz_Completion > Y,2026-03-27,false
Hack CPG Demo,CPG,937,Acne-Prone Young Adults - Skin Quiz Taken and AI Skin Diagnostic,626558140458406314,AI_Skin_Diagnostic_Tool_Usage > Y,2026-03-27,false
Hack CPG Demo,CPG,937,Acne-Prone Young Adults - Skin Quiz Taken and AI Skin Diagnostic,626558140458401838,Cleansing_Purchase_Frequency > Monthly,2026-03-27,false
Hack CPG Demo,CPG,937,Acne-Prone Young Adults - Skin Quiz Taken and AI Skin Diagnostic,626558140458403984,Beauty_Review_Site_Visitor > Y,2026-03-27,false
Hack CPG Demo,CPG,937,Acne-Prone Young Adults - Skin Quiz Taken and AI Skin Diagnostic,626558140458406094,Niacinamide_Product_User > Y,2026-03-27,false
Hack CPG Demo,CPG,937,Acne-Prone Young Adults - Skin Quiz Taken and AI Skin Diagnostic,626558140458406041,Primary_Device_Type > Desktop,2026-03-27,false
