taxonomy_id,segment_name,attribute_name,node_value,node_type,data_type,datasource_name,datasource_id,tenant
626558140458399877,Customer_Tenure_Years > 18.1,Customer_Tenure_Years,18.1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399878,Customer_Tenure_Years > 16.8,Customer_Tenure_Years,16.8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399879,Customer_Tenure_Years > 19.1,Customer_Tenure_Years,19.1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399880,Customer_Tenure_Years > 15.3,Customer_Tenure_Years,15.3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399881,Customer_Tenure_Years > 16.3,Customer_Tenure_Years,16.3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399882,Customer_Tenure_Years > 5.1,Customer_Tenure_Years,5.1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399883,Customer_Tenure_Years > 12.3,Customer_Tenure_Years,12.3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399884,Customer_Tenure_Years > 0.3,Customer_Tenure_Years,0.3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399885,Customer_Tenure_Years > 6.5,Customer_Tenure_Years,6.5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399886,Customer_Tenure_Years > 7.1,Customer_Tenure_Years,7.1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399887,Customer_Tenure_Years > 10.0,Customer_Tenure_Years,10.0,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399888,Customer_Tenure_Years > 0.9,Customer_Tenure_Years,0.9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399889,Customer_Tenure_Years > 8.7,Customer_Tenure_Years,8.7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399890,Customer_Tenure_Years > 13.5,Customer_Tenure_Years,13.5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399891,Customer_Tenure_Years > 16.9,Customer_Tenure_Years,16.9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399892,Customer_Tenure_Years > 15.9,Customer_Tenure_Years,15.9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399893,Customer_Tenure_Years > 11.9,Customer_Tenure_Years,11.9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399894,Customer_Tenure_Years > 15.4,Customer_Tenure_Years,15.4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399895,Customer_Tenure_Years > 7.6,Customer_Tenure_Years,7.6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399896,Customer_Tenure_Years > 4.2,Customer_Tenure_Years,4.2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399897,Customer_Tenure_Years > 12.7,Customer_Tenure_Years,12.7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399898,Customer_Tenure_Years > 14.1,Customer_Tenure_Years,14.1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399899,Customer_Tenure_Years > 11.2,Customer_Tenure_Years,11.2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399900,Customer_Tenure_Years > 0.7,Customer_Tenure_Years,0.7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399901,Customer_Tenure_Years > 18.7,Customer_Tenure_Years,18.7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399902,Customer_Tenure_Years > 6.9,Customer_Tenure_Years,6.9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399903,Customer_Tenure_Years > 16.4,Customer_Tenure_Years,16.4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399904,Customer_Tenure_Years > 10.9,Customer_Tenure_Years,10.9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399905,Customer_Tenure_Years > 3.6,Customer_Tenure_Years,3.6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399906,Customer_Tenure_Years > 5.9,Customer_Tenure_Years,5.9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399907,Customer_Tenure_Years > 9.3,Customer_Tenure_Years,9.3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399908,Customer_Tenure_Years > 8.4,Customer_Tenure_Years,8.4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399909,Customer_Tenure_Years > 1.1,Customer_Tenure_Years,1.1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399910,Customer_Tenure_Years > 11.7,Customer_Tenure_Years,11.7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399911,Customer_Tenure_Years > 4.4,Customer_Tenure_Years,4.4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399912,Customer_Tenure_Years > 7.0,Customer_Tenure_Years,7.0,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399913,Customer_Tenure_Years > 13.9,Customer_Tenure_Years,13.9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399914,Customer_Tenure_Years > 3.4,Customer_Tenure_Years,3.4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399915,Customer_Tenure_Years > 13.2,Customer_Tenure_Years,13.2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399916,Customer_Tenure_Years > 11.8,Customer_Tenure_Years,11.8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399917,Customer_Tenure_Years > 7.2,Customer_Tenure_Years,7.2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399918,Customer_Tenure_Years > 18.4,Customer_Tenure_Years,18.4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399919,Customer_Tenure_Years > 0.8,Customer_Tenure_Years,0.8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399920,Customer_Tenure_Years > 3.2,Customer_Tenure_Years,3.2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399921,Customer_Tenure_Years > 11.0,Customer_Tenure_Years,11.0,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399922,Customer_Tenure_Years > 1.0,Customer_Tenure_Years,1.0,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399923,Customer_Tenure_Years > 4.0,Customer_Tenure_Years,4.0,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399924,Customer_Tenure_Years > 4.3,Customer_Tenure_Years,4.3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399925,Customer_Tenure_Years > 10.4,Customer_Tenure_Years,10.4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399926,Customer_Tenure_Years > 0.0,Customer_Tenure_Years,0.0,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399927,Customer_Tenure_Years > 6.0,Customer_Tenure_Years,6.0,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399928,Customer_Tenure_Years > 5.8,Customer_Tenure_Years,5.8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399929,Customer_Tenure_Years > 3.0,Customer_Tenure_Years,3.0,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399930,Customer_Tenure_Years > 7.8,Customer_Tenure_Years,7.8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399931,Customer_Tenure_Years > 7.7,Customer_Tenure_Years,7.7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399932,Customer_Tenure_Years > 14.6,Customer_Tenure_Years,14.6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399933,Customer_Tenure_Years > 3.8,Customer_Tenure_Years,3.8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399934,Customer_Tenure_Years > 15.7,Customer_Tenure_Years,15.7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399935,Customer_Tenure_Years > 8.6,Customer_Tenure_Years,8.6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399936,Customer_Tenure_Years > 14.5,Customer_Tenure_Years,14.5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399937,Customer_Tenure_Years > 17.8,Customer_Tenure_Years,17.8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399938,Customer_Tenure_Years > 3.5,Customer_Tenure_Years,3.5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399939,Customer_Tenure_Years > 18.3,Customer_Tenure_Years,18.3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399940,Customer_Tenure_Years > 9.6,Customer_Tenure_Years,9.6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399941,Customer_Tenure_Years > 9.4,Customer_Tenure_Years,9.4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399942,Customer_Tenure_Years > 6.4,Customer_Tenure_Years,6.4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399943,Customer_Tenure_Years > 2.3,Customer_Tenure_Years,2.3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399944,Customer_Tenure_Years > 4.8,Customer_Tenure_Years,4.8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399945,Customer_Tenure_Years > 7.5,Customer_Tenure_Years,7.5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399946,Customer_Tenure_Years > 2.9,Customer_Tenure_Years,2.9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399947,Customer_Tenure_Years > 0.6,Customer_Tenure_Years,0.6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399948,Customer_Tenure_Years > 13.0,Customer_Tenure_Years,13.0,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399949,Customer_Tenure_Years > 12.5,Customer_Tenure_Years,12.5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399950,Customer_Tenure_Years > 10.2,Customer_Tenure_Years,10.2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403954,Fragrance_Purchase_Frequency > Monthly,Fragrance_Purchase_Frequency,Monthly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403955,Fragrance_Purchase_Frequency > Rarely,Fragrance_Purchase_Frequency,Rarely,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403956,Fragrance_Purchase_Frequency > Never,Fragrance_Purchase_Frequency,Never,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403957,Fragrance_Purchase_Frequency > Quarterly,Fragrance_Purchase_Frequency,Quarterly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403958,Fragrance_Purchase_Frequency > Weekly,Fragrance_Purchase_Frequency,Weekly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403874,Number_Of_Children > 3,Number_Of_Children,3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403875,Number_Of_Children > 1,Number_Of_Children,1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403876,Number_Of_Children > 2,Number_Of_Children,2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403877,Number_Of_Children > 5,Number_Of_Children,5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403878,Number_Of_Children > 4,Number_Of_Children,4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403879,Number_Of_Children > 0,Number_Of_Children,0,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402450,Serum_Purchase_Frequency > Monthly,Serum_Purchase_Frequency,Monthly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402451,Serum_Purchase_Frequency > Rarely,Serum_Purchase_Frequency,Rarely,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402452,Serum_Purchase_Frequency > Never,Serum_Purchase_Frequency,Never,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402453,Serum_Purchase_Frequency > Quarterly,Serum_Purchase_Frequency,Quarterly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402454,Serum_Purchase_Frequency > Weekly,Serum_Purchase_Frequency,Weekly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402420,Beauty_Gift_Purchase_Occasion_Frequency > 3,Beauty_Gift_Purchase_Occasion_Frequency,3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402421,Beauty_Gift_Purchase_Occasion_Frequency > 1,Beauty_Gift_Purchase_Occasion_Frequency,1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402422,Beauty_Gift_Purchase_Occasion_Frequency > 2,Beauty_Gift_Purchase_Occasion_Frequency,2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402423,Beauty_Gift_Purchase_Occasion_Frequency > 5,Beauty_Gift_Purchase_Occasion_Frequency,5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402424,Beauty_Gift_Purchase_Occasion_Frequency > 4,Beauty_Gift_Purchase_Occasion_Frequency,4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402425,Beauty_Gift_Purchase_Occasion_Frequency > 6,Beauty_Gift_Purchase_Occasion_Frequency,6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402426,Beauty_Gift_Purchase_Occasion_Frequency > 0,Beauty_Gift_Purchase_Occasion_Frequency,0,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404063,Pet_Owner > N,Pet_Owner,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404064,Pet_Owner > Y,Pet_Owner,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401829,Body_Care_Purchase_Frequency > Monthly,Body_Care_Purchase_Frequency,Monthly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401830,Body_Care_Purchase_Frequency > Rarely,Body_Care_Purchase_Frequency,Rarely,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401831,Body_Care_Purchase_Frequency > Quarterly,Body_Care_Purchase_Frequency,Quarterly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401832,Body_Care_Purchase_Frequency > Weekly,Body_Care_Purchase_Frequency,Weekly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406050,Garnier_Purchase_History > N,Garnier_Purchase_History,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406051,Garnier_Purchase_History > Y,Garnier_Purchase_History,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403979,Sunscreen_Usage_Frequency > WhenOutdoors,Sunscreen_Usage_Frequency,WhenOutdoors,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403980,Sunscreen_Usage_Frequency > Daily,Sunscreen_Usage_Frequency,Daily,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403981,Sunscreen_Usage_Frequency > Rarely,Sunscreen_Usage_Frequency,Rarely,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403982,Sunscreen_Usage_Frequency > Never,Sunscreen_Usage_Frequency,Never,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401911,Preferred_Contact_Time > Evening,Preferred_Contact_Time,Evening,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401912,Preferred_Contact_Time > Weekend,Preferred_Contact_Time,Weekend,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401913,Preferred_Contact_Time > Afternoon,Preferred_Contact_Time,Afternoon,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401914,Preferred_Contact_Time > Morning,Preferred_Contact_Time,Morning,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402427,Hair_Color_Category_Spend_Tier > Medium,Hair_Color_Category_Spend_Tier,Medium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402428,Hair_Color_Category_Spend_Tier > Premium,Hair_Color_Category_Spend_Tier,Premium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402429,Hair_Color_Category_Spend_Tier > Low,Hair_Color_Category_Spend_Tier,Low,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402430,Hair_Color_Category_Spend_Tier > High,Hair_Color_Category_Spend_Tier,High,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401951,Travel_Frequency > Rarely,Travel_Frequency,Rarely,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401952,Travel_Frequency > Never,Travel_Frequency,Never,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401953,Travel_Frequency > Occasionally,Travel_Frequency,Occasionally,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401954,Travel_Frequency > Frequently,Travel_Frequency,Frequently,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406274,Foundation_Category_Spend_Tier > Medium,Foundation_Category_Spend_Tier,Medium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406275,Foundation_Category_Spend_Tier > Premium,Foundation_Category_Spend_Tier,Premium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406276,Foundation_Category_Spend_Tier > Low,Foundation_Category_Spend_Tier,Low,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406277,Foundation_Category_Spend_Tier > High,Foundation_Category_Spend_Tier,High,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406370,Blush_Bronzer_Category_Purchase_Frequency > Monthly,Blush_Bronzer_Category_Purchase_Frequency,Monthly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406371,Blush_Bronzer_Category_Purchase_Frequency > Rarely,Blush_Bronzer_Category_Purchase_Frequency,Rarely,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406372,Blush_Bronzer_Category_Purchase_Frequency > Never,Blush_Bronzer_Category_Purchase_Frequency,Never,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458407936,Blush_Bronzer_Category_Purchase_Frequency > Quarterly,Blush_Bronzer_Category_Purchase_Frequency,Quarterly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458407937,Blush_Bronzer_Category_Purchase_Frequency > Weekly,Blush_Bronzer_Category_Purchase_Frequency,Weekly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401947,QVC_HSN_Beauty_Shopper > N,QVC_HSN_Beauty_Shopper,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401948,QVC_HSN_Beauty_Shopper > Y,QVC_HSN_Beauty_Shopper,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402545,Suncare_Purchase_Frequency > Monthly,Suncare_Purchase_Frequency,Monthly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402546,Suncare_Purchase_Frequency > Rarely,Suncare_Purchase_Frequency,Rarely,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402547,Suncare_Purchase_Frequency > Never,Suncare_Purchase_Frequency,Never,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402548,Suncare_Purchase_Frequency > Quarterly,Suncare_Purchase_Frequency,Quarterly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402549,Suncare_Purchase_Frequency > Weekly,Suncare_Purchase_Frequency,Weekly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401969,Beauty_Fridge_Owner > N,Beauty_Fridge_Owner,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401970,Beauty_Fridge_Owner > Y,Beauty_Fridge_Owner,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401792,Eyelash_Extension_User > N,Eyelash_Extension_User,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401793,Eyelash_Extension_User > Y,Eyelash_Extension_User,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402446,User_Generated_Content_Creator > N,User_Generated_Content_Creator,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402447,User_Generated_Content_Creator > Y,User_Generated_Content_Creator,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401936,Haircare_Spend_Tier > Medium,Haircare_Spend_Tier,Medium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401937,Haircare_Spend_Tier > Premium,Haircare_Spend_Tier,Premium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401938,Haircare_Spend_Tier > Low,Haircare_Spend_Tier,Low,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401939,Haircare_Spend_Tier > High,Haircare_Spend_Tier,High,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408049,Price_Sensitivity_Level > Medium,Price_Sensitivity_Level,Medium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408050,Price_Sensitivity_Level > Low,Price_Sensitivity_Level,Low,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408051,Price_Sensitivity_Level > High,Price_Sensitivity_Level,High,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403904,Data_Sharing_Consent > N,Data_Sharing_Consent,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403905,Data_Sharing_Consent > Y,Data_Sharing_Consent,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402448,Curly_Hair_Method_Follower > N,Curly_Hair_Method_Follower,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402449,Curly_Hair_Method_Follower > Y,Curly_Hair_Method_Follower,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406003,Hair_Color_Frequency_Per_Year > 6,Hair_Color_Frequency_Per_Year,6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406004,Hair_Color_Frequency_Per_Year > 3,Hair_Color_Frequency_Per_Year,3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406005,Hair_Color_Frequency_Per_Year > 12,Hair_Color_Frequency_Per_Year,12,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406006,Hair_Color_Frequency_Per_Year > 1,Hair_Color_Frequency_Per_Year,1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406007,Hair_Color_Frequency_Per_Year > 2,Hair_Color_Frequency_Per_Year,2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406008,Hair_Color_Frequency_Per_Year > 5,Hair_Color_Frequency_Per_Year,5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406009,Hair_Color_Frequency_Per_Year > 8,Hair_Color_Frequency_Per_Year,8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406010,Hair_Color_Frequency_Per_Year > 11,Hair_Color_Frequency_Per_Year,11,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406011,Hair_Color_Frequency_Per_Year > 4,Hair_Color_Frequency_Per_Year,4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406012,Hair_Color_Frequency_Per_Year > 9,Hair_Color_Frequency_Per_Year,9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406013,Hair_Color_Frequency_Per_Year > 7,Hair_Color_Frequency_Per_Year,7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406014,Hair_Color_Frequency_Per_Year > 10,Hair_Color_Frequency_Per_Year,10,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406015,Hair_Color_Frequency_Per_Year > 0,Hair_Color_Frequency_Per_Year,0,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401919,Coupon_Usage_Frequency > Rarely,Coupon_Usage_Frequency,Rarely,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401920,Coupon_Usage_Frequency > Always,Coupon_Usage_Frequency,Always,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401921,Coupon_Usage_Frequency > Never,Coupon_Usage_Frequency,Never,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401922,Coupon_Usage_Frequency > Sometimes,Coupon_Usage_Frequency,Sometimes,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401923,Coupon_Usage_Frequency > Often,Coupon_Usage_Frequency,Often,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399951,Education_Level > SomeCollege,Education_Level,SomeCollege,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399952,Education_Level > AssociateDegree,Education_Level,AssociateDegree,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399953,Education_Level > Bachelor,Education_Level,Bachelor,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399954,Education_Level > HighSchool,Education_Level,HighSchool,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399955,Education_Level > Master,Education_Level,Master,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399956,Education_Level > Doctorate,Education_Level,Doctorate,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408136,Beauty_Points_Balance_Tier > Medium,Beauty_Points_Balance_Tier,Medium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408137,Beauty_Points_Balance_Tier > Low,Beauty_Points_Balance_Tier,Low,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408138,Beauty_Points_Balance_Tier > High,Beauty_Points_Balance_Tier,High,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403985,Color_Cosmetics_Shade_Range_Needed > Medium,Color_Cosmetics_Shade_Range_Needed,Medium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403986,Color_Cosmetics_Shade_Range_Needed > Deep,Color_Cosmetics_Shade_Range_Needed,Deep,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403987,Color_Cosmetics_Shade_Range_Needed > Light,Color_Cosmetics_Shade_Range_Needed,Light,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403988,Color_Cosmetics_Shade_Range_Needed > Extended,Color_Cosmetics_Shade_Range_Needed,Extended,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403989,Color_Cosmetics_Shade_Range_Needed > Tan,Color_Cosmetics_Shade_Range_Needed,Tan,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403990,Color_Cosmetics_Shade_Range_Needed > Fair,Color_Cosmetics_Shade_Range_Needed,Fair,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401884,Travel_Size_Product_Preference > N,Travel_Size_Product_Preference,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401885,Travel_Size_Product_Preference > Y,Travel_Size_Product_Preference,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404190,Preferred_Fragrance_Family > Oriental,Preferred_Fragrance_Family,Oriental,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404191,Preferred_Fragrance_Family > Floral,Preferred_Fragrance_Family,Floral,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404192,Preferred_Fragrance_Family > Citrus,Preferred_Fragrance_Family,Citrus,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404193,Preferred_Fragrance_Family > Gourmand,Preferred_Fragrance_Family,Gourmand,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
